dt,profit_sum,return,daily_return,weekly_return,monthly_return
2022-06-03 07:41:00,0.0,0.0,0.0,0.0,0.0
2022-06-03 07:41:01,190.39991499999996,0.019125290090473517,0.019039991499999995,0.019039991499999995,0.019039991499999995
2022-06-06 12:56:31,94.43499800000063,-0.009920992537039559,0.0,0.0,0.009443499800000064
2022-06-06 13:06:40,284.0054909999999,0.019322201263019225,0.0187797031768057,0.0187797031768057,0.028400549099999988
2022-06-06 14:29:38,286.6335679999993,0.0002647627928918705,0.019040052270194296,0.019040052270194296,0.02866335679999993
2022-06-07 07:33:59,873.0733949999994,0.05921804167873482,0.0,0.07713541145732966,0.08730733949999994
2022-06-07 07:46:11,927.0935300000001,0.005420671641598245,0.004968248906039935,0.08248688828695942,0.09270935300000001
2022-06-07 07:57:49,969.1021930000006,0.004201815700461376,0.008831798932228324,0.08664845483410383,0.09691021930000006
2022-06-07 08:43:31,991.102162000001,0.0022015380700444414,0.010855143041182572,0.08882787042342202,0.0991102162000001
2022-06-07 08:55:33,996.3522260000009,0.0005297235970243594,0.011337993088200013,0.08934796530748834,0.09963522260000009
2022-06-07 09:08:08,1024.821914000002,0.0028619337179931416,0.013956359300378153,0.09216830027478881,0.10248219140000019
2022-06-07 09:19:51,1024.821914000002,0.0,0.013956359300378153,0.09216830027478881,0.10248219140000019
2022-06-07 09:32:09,1022.9017380000023,-0.00019217716808305095,0.013779760106181356,0.09197807902908461,0.10229017380000023
2022-06-07 09:47:54,1022.9017380000023,0.0,0.013779760106181356,0.09197807902908461,0.10229017380000023
2022-06-07 10:02:02,1028.8420400000014,0.0005958596010261176,0.014326091560425996,0.0925665519848445,0.10288420400000013
2022-06-07 10:16:49,1047.5737900000022,0.0018740244112937859,0.01604885653399958,0.09442220314349896,0.10475737900000022
2022-06-07 10:31:29,1054.1741930000026,0.0006614523773830118,0.016655897686047316,0.09507606866458143,0.10541741930000026
2022-06-07 10:46:10,1093.7744880000027,0.003990452809860955,0.020297949345351892,0.0989990514771753,0.10937744880000028
2022-06-07 11:00:49,1073.0896080000039,-0.0020785784671471072,0.018395554387776156,0.09694991450179262,0.10730896080000038
2022-06-07 11:12:40,1068.9492710000031,-0.0004194775454994187,0.01801476628402762,0.09653975415098338,0.10689492710000031
2022-06-07 11:25:47,1068.9492710000031,0.0,0.01801476628402762,0.09653975415098338,0.10689492710000031
2022-06-09 08:45:57,872.2980610000031,-0.019995100440119772,0.0,0.07705860339425828,0.08722980610000032
2022-06-09 08:58:25,872.2980610000031,0.0,0.0,0.07705860339425828,0.08722980610000032
2022-06-09 09:10:49,879.338356000002,0.0007047512541222366,0.0006475443333597618,0.07775604658958261,0.0879338356000002
2022-06-09 09:26:35,881.1339600000028,0.00017983576142663034,0.0008126983780636896,0.07793392717431634,0.08811339600000029
2022-06-09 10:27:30,881.1339600000028,0.0,0.0008126983780636896,0.07793392717431634,0.08811339600000029
2022-06-09 10:39:51,923.0238880000034,0.004258630007735352,0.004665603050560094,0.08208373129988654,0.09230238880000033
2022-06-09 10:51:34,882.8800980000033,-0.004031699071774474,0.0009733026946675542,0.07810690743525679,0.08828800980000033
2022-06-09 11:03:17,855.4405670000033,-0.0028127185960976115,-0.001550499618886401,0.07538862444017717,0.08554405670000033
2022-06-09 11:15:01,853.8688210000037,-0.000157428820057294,-0.0016950639043006896,0.07523292023282817,0.08538688210000037
2022-06-13 06:55:50,853.8688210000037,0.0,0.0,0.0,0.08538688210000037
2022-06-13 07:08:56,878.5938910000041,0.0024851252559201357,0.0022779960222259633,0.0022779960222259633,0.0878593891000004
2022-06-13 07:21:05,900.810876000005,0.0022259316109392315,0.004324914532703595,0.004324914532703595,0.0900810876000005
2022-06-13 07:35:37,927.1563330000045,0.0026794274720524517,0.00675220174563051,0.00675220174563051,0.09271563330000045
2022-06-13 07:50:24,927.1563330000045,0.0,0.00675220174563051,0.00675220174563051,0.09271563330000045
2022-06-13 08:03:53,927.1563330000045,0.0,0.00675220174563051,0.00675220174563051,0.09271563330000045
2022-06-13 08:17:23,940.5486020000044,0.0013443893713230223,0.00798607228717314,0.00798607228717314,0.09405486020000044
2022-06-13 08:30:06,988.5484800000049,0.00482313884782014,0.012408447275447427,0.012408447275447427,0.0988548480000005
2022-06-13 08:41:50,1002.7984820000056,0.0014366550544018767,0.013721343371301271,0.013721343371301271,0.10027984820000056
2022-06-13 08:57:37,1002.7984820000056,0.0,0.013721343371301271,0.013721343371301271,0.10027984820000056
2022-06-13 09:10:00,945.5876730000055,-0.00574947717221848,0.008450337249566226,0.008450337249566226,0.09455876730000054
2022-06-13 09:23:48,916.0078910000047,-0.002967033623382972,0.005725061821253521,0.005725061821253521,0.09160078910000047
2022-06-13 09:36:34,904.4521270000059,-0.0011603623055847978,0.004660394080139791,0.004660394080139791,0.0904452127000006
2022-06-13 09:50:21,968.0020960000056,0.0063799104557112655,0.010515446324464281,0.010515446324464281,0.09680020960000056
2022-06-13 10:02:11,951.6821350000046,-0.001732671130284826,0.009011838599960988,0.009011838599960988,0.09516821350000046
2022-06-13 10:13:55,928.802174000004,-0.0024291386838000964,0.006903838090895269,0.006903838090895269,0.0928802174000004
2022-06-13 10:26:24,913.8518230000027,-0.0015064084056251852,0.0055264167081091175,0.0055264167081091175,0.09138518230000027
2022-06-13 10:38:39,913.8518230000027,0.0,0.0055264167081091175,0.0055264167081091175,0.09138518230000027
2022-06-13 10:51:02,843.7669010000027,-0.007037313373218411,-0.0009307206643640134,-0.0009307206643640134,0.08437669010000026
2022-06-13 11:03:02,899.3417940000018,0.005561073287874683,0.004189563532591921,0.004189563532591921,0.08993417940000017
2022-06-13 11:14:48,901.2167080000017,0.00018771465960972007,0.00436230507120094,0.00436230507120094,0.09012167080000018
2022-06-15 14:37:18,935.9864300000027,0.003493071654090466,0.0,0.0075657454824880795,0.09359864300000026
2022-06-15 15:08:14,938.0708350000023,0.00020980935665719955,0.00019060054740755613,0.007757788065126144,0.09380708350000022
2022-06-16 10:50:37,878.5019470000025,-0.005960567123784043,0.0,0.0022695249414051125,0.08785019470000024
2022-06-16 11:02:48,878.5019470000025,0.0,0.0,0.0022695249414051125,0.08785019470000024
2022-06-16 11:15:06,838.3396270000012,-0.004018894634854742,-0.003691898038504921,-0.00143075195177932,0.08383396270000013
2022-06-16 11:26:46,822.5199030000003,-0.0015897974549069205,-0.005146117018018319,-0.002888271317536989,0.08225199030000004
2022-06-16 11:58:24,836.1200330000011,0.0013605571604426493,-0.0038959329332738874,-0.0016352499088308817,0.08361200330000011
2022-06-16 12:12:07,839.5847250000024,0.00034805922783787406,-0.0035774431249453753,-0.0013160372799387845,0.08395847250000024
2022-06-16 12:25:48,830.6845790000025,0.0009590828665406318,-0.004395583898680712,-0.002136034844565694,0.08306845790000025
2022-06-16 12:39:30,852.1348820000021,0.002147125923882216,-0.0024237772009841566,-0.00015975308238908695,0.08521348820000021
2022-06-16 12:54:12,757.6779340000012,-0.009458762213379327,-0.011106677517608137,-0.008862359457845382,0.07576779340000012
2022-06-16 13:07:18,730.137560000001,-0.002904774768418899,-0.013638310469845193,-0.01139973801421002,0.0730137560000001
2022-06-16 13:20:26,730.137560000001,0.0,-0.013638310469845193,-0.01139973801421002,0.0730137560000001
2022-06-16 13:33:11,730.7736740000018,6.408661377257318e-05,-0.01357983605828559,-0.01134113089351495,0.07307736740000019
2022-06-16 13:46:54,698.831027000002,-0.0032121553156213615,-0.01651614541003496,-0.014284104272573796,0.0698831027000002
2022-06-16 14:01:36,742.1212300000025,0.004361460948126552,-0.01253671853573645,-0.010295645989731568,0.07421212300000024
2022-06-16 14:15:20,821.6710040000016,0.007967366505091923,-0.005224151567640551,-0.002966482968515879,0.08216710040000016
2022-06-17 12:36:32,156.43730700000197,-0.06667686849540622,0.0,-0.06425649005915893,0.015643730700000198
2022-06-17 12:48:13,150.5168100000028,-0.0005928179906362122,-0.0005829304923606081,-0.06480196348413197,0.01505168100000028
2022-06-17 12:59:52,126.60667200000171,-0.002426816591687202,-0.002937116047518005,-0.06700487733856698,0.012660667200000171
2022-06-17 13:13:33,129.50167200000215,0.0002898550724637791,-0.0026520751505486368,-0.06673815216916018,0.012950167200000215
2022-06-17 13:26:15,144.62136000000282,-0.001700239807400637,-0.0011633948640489688,-0.06534512925269124,0.014462136000000283
2022-06-17 13:39:59,138.46142800000416,-0.0006235582934059101,-0.0017699000600937594,-0.06591266255363556,0.013846142800000415
2022-06-17 13:52:41,134.03687800000444,-0.00044308628295196116,-0.00220554002578825,-0.06632030982420503,0.013403687800000444
2022-06-17 14:05:21,124.51683600000433,-0.0009565495997955576,-0.003142880720387794,-0.06719742029577999,0.012451683600000433
2022-06-17 14:19:05,135.28184400000282,0.0010767490015168445,-0.002082961018763776,-0.06620560731392688,0.013528184400000282
2022-06-17 14:31:48,224.46220300000277,0.009013060792330658,0.006697712391048464,-0.05798914915778497,0.022446220300000277
2022-06-17 14:46:29,171.4171600000027,-0.005328244329378524,0.0014749121711878576,-0.06287635056723713,0.01714171600000027
2022-06-17 15:00:12,106.89245800000208,-0.006548773482952302,-0.00487817208952323,-0.06882120793230484,0.010689245800000208
2022-06-17 15:11:52,77.44228400000247,-0.00295718624972599,-0.00777782805251549,-0.0715345421807361,0.007744228400000247
2022-06-17 17:14:39,47.99211000000287,-0.00295718624972599,-0.01067748401550775,-0.07424787642916737,0.0047992110000002865
2022-06-17 17:26:18,18.54193600000326,-0.00295718624972599,-0.01357713997850001,-0.07696121067759863,0.0018541936000003262
2022-06-17 17:37:57,-10.908237999996345,-0.00295718624972599,-0.01647679594149227,-0.0796745449260299,-0.0010908237999996346
2022-06-17 17:49:39,-40.35841199999595,-0.00295718624972599,-0.01937645190448453,-0.08238787917446116,-0.004035841199999595
2022-06-17 18:01:20,-69.80858599999556,-0.00295718624972599,-0.022276107867476788,-0.08510121342289244,-0.006980858599999556
2022-06-17 18:12:58,-99.25875999999516,-0.00295718624972599,-0.025175763830469048,-0.0878145476713237,-0.009925875999999516
2022-06-17 18:24:35,-128.70893399999477,-0.00295718624972599,-0.02807541979346131,-0.09052788191975497,-0.012870893399999478
2022-06-17 18:36:13,-158.15910799999438,-0.00295718624972599,-0.03097507575645357,-0.09324121616818624,-0.015815910799999437
2022-06-17 18:47:50,-187.60928199999398,-0.00295718624972599,-0.03387473171944583,-0.0959545504166175,-0.0187609281999994
